0.464008,
1.36245,
1.29472,
1.34848,
1.27656,
1.24997,
1.14369,
1.13262,
1.10078,
1.12396,
1.11339,
1.07157,
1.04208,
1.06628,
1.04032,
2.04648,
1.66589,
1.61626,
1.46782,
1.40378,
1.40513,
1.5016,
1.31534,
1.29678,
1.31987,
1.27402,
1.23704,
1.14696,
1.15053,
1.09972,
1.1106,
1.05006,
1.05293,
1.06266,
1.05955,
2.1555,
1.81655,
1.71504,
1.56282,
1.46872,
1.46583,
1.4301,
1.39361,
1.42847,
1.4061,
1.28985,
1.3094,
1.21779,
1.25942,
1.19456,
1.20609,
1.15673,
1.16271,
1.14358,
1.11873,
3.13086,
2.66218,
2.4528,
2.14759,
1.95952,
1.77944,
1.66716,
1.62047,
1.58355,
1.49502,
1.47491,
1.44493,
1.40029,
1.46965,
1.40258,
1.34255,
1.26802,
1.29939,
1.32375,
1.28113,
3.3818,
2.86242,
2.6932,
2.39891,
2.10464,
2.01625,
1.72165,
1.74342,
1.64916,
1.5713,
1.59485,
1.52161,
1.46724,
1.45521,
1.36817,
1.30885,
1.44017,
1.3282,
1.27052,
1.36297,
3.79626,
3.06155,
2.7812,
2.52667,
2.26425,
2.00795,
1.89466,
1.81269,
1.83239,
1.73431,
1.80509,
1.60214,
1.56327,
1.58535,
1.47563,
1.45569,
1.38214,
1.38221,
1.38912,
1.35061,
4.00592,
3.31802,
3.05586,
2.73286,
2.3458,
2.16771,
1.95439,
1.99541,
1.89406,
1.81814,
1.77783,
1.70466,
1.63302,
1.60342,
1.58458,
1.45776,
1.42982,
1.44184,
1.36718,
1.40999,
9.31564,
7.52293,
5.5141,
5.59936,
5.01489,
4.98092,
4.86899,
4.9908,
4.85495,
4.69966,
4.66908,
4.83248,
4.78735,
4.79044,
4.95765,
5.02177,
4.83745,
4.55912,
4.59945,
4.70683,
9.49255,
7.9512,
6.11916,
5.84119,
5.15684,
5.17453,
5.01776,
4.93184,
4.7582,
5.01709,
5.14215,
4.89345,
4.60239,
4.44734,
4.87953,
4.36006,
4.50139,
4.65755,
4.44396,
5.11122,
9.86336,
8.19866,
5.86517,
5.90827,
5.2752,
4.96874,
4.8833,
4.70616,
4.6586,
4.6475,
4.46894,
4.46692,
4.44082,
4.60683,
4.6366,
4.6133,
4.71871,
4.83827,
4.72229,
5.24379,
10.3732,
8.3884,
6.37014,
6.12232,
5.20291,
4.98123,
4.99251,
4.78912,
6.15663,
4.71122,
4.74427,
4.79149,
4.64048,
4.58389,
4.54566,
4.49554,
4.43921,
4.52911,
4.52325,
4.29816,
6.11655,
5.914,
5.77051,
5.48662,
5.45947,
5.23134,
5.16666,
5.3266,
5.95235,
7.40087,
7.31506,
7.38668,
6.94852,
6.33703,
6.13509,
6.85636,
6.19247,
6.28281,
6.20064,
6.12519,
7.73089,
7.67748,
7.54322,
8.17348,
7.43343,
7.36287,
7.20506,
6.94297,
6.76151,
6.56823,
6.62702,
7.0647,
7.21596,
7.08801,
6.79393,
7.07071,
7.19618,
6.87615,
7.06662,
7.42136,
8.89088,
8.42886,
8.21798,
7.95087,
7.34781,
7.65521,
7.50196,
7.34031,
7.08702,
7.36329,
7.27787,
6.79073,
7.11954,
7.46387,
6.82343,
7.7811,
6.95651,
6.67205,
6.90723,
6.54965,
8.05265,
8.18099,
7.9218,
7.28306,
6.53414,
6.39017,
6.37141,
6.46576,
6.50426,
6.4155,
6.29957,
5.90497,
6.1715,
6.17098,
6.0892,
6.18605,
6.30746,
6.03496,
5.85977,
6.76656,
24.2237,
19.9296,
18.1374,
16.539,
14.4718,
13.3886,
12.6515,
12.5569,
12.3853,
11.8692,
11.6953,
11.5003,
11.4195,
10.9727,
10.7371,
10.639,
10.4881,
10.6988,
10.4762,
10.3578,
26.3486,
21.9998,
19.687,
17.6451,
15.9066,
14.4569,
13.2674,
13.5612,
13.0191,
13.1134,
12.5186,
11.5915,
11.8795,
11.8011,
11.3402,
11.1264,
10.8255,
10.803,
10.5401,
10.6378,
28.3259,
24.0122,
21.5431,
19.4468,
17.326,
15.6028,
14.0621,
14.262,
14.133,
13.2783,
13.3652,
12.9391,
12.7467,
12.5633,
12.0752,
11.95,
11.5998,
11.6736,
11.3399,
11.0869,
30.3823,
25.8731,
23.4942,
21.1233,
18.5913,
16.8044,
15.5568,
15.1558,
14.8306,
14.3455,
14.0232,
13.7793,
13.4435,
13.337,
12.5229,
12.4565,
12.1983,
12.3471,
11.7623,
11.4665,
36.644,
27.0196,
16.8932,
16.624,
13.0874,
12.6131,
12.3456,
12.1824,
12.147,
11.9922,
11.6801,
11.6735,
11.4471,
11.5794,
11.541,
11.5786,
11.3033,
11.2999,
11.2548,
11.5946,
38.9181,
29.6382,
19.0058,
18.0813,
14.3425,
13.3248,
13.5157,
13.2596,
12.9769,
12.9098,
12.2612,
12.2811,
12.4008,
12.3486,
12.1969,
12.1572,
11.9706,
11.568,
11.8219,
11.6529,
40.0529,
32.139,
20.1038,
19.6234,
14.5664,
13.8252,
14.2408,
13.6983,
12.9421,
12.9636,
13.3743,
12.6884,
12.4476,
12.3618,
12.6679,
12.4677,
12.1533,
12.1001,
12.2965,
11.5919,
41.1606,
34.6419,
21.8604,
20.9219,
15.3653,
14.9917,
14.8501,
13.9663,
13.3629,
13.477,
12.8878,
13.1285,
12.8145,
13.053,
13.1362,
12.9133,
12.392,
12.573,
12.5444,
12.8988,
